266,5ว74,นายสนอง เทพอักษรณรงค์,พรรคภูมิใจไทย,เห็นด้วย
267,5379,นายสมเจตน์ ลิมปะพันธุ์,พรรคภูมิใจไทย,เห็นด้วย
268,585,นายสมบูรณ์ ซารัมย์,พรรคภูมิใจไทย,เห็นด้วย
269,996,นายสรอรรถ กลินประทุม,พรรคภูมิใจไทย,เห็นด้วย
270,299,นายสฤษฎ์พงษ์ เกียวข้อง,พรรคภูมิไจไทย,เห็นด้วย
271,400,นายสถนตี์ บุตรเนียร,พรรคภูมีใจไทย,เห็นด้วย
272,419,นายสีรีพงศ์ อังคสกุลเกียรติ,พรรคภูมิใจไทย,เห็นด้วย
213,043,นายสุรศักดิ์ พันธ์เจริญวรกุล,พรรคภูมิใจไทย,เห็นด้วย
2ว979,451,นายโสภณ ซารัมย์,พรรคภูมิใจไทย,เห็นด้วย
275,455,นายอดีพงษ์ ฐิติพิทยา,พรรคภูมิใจไทย,เห็นด้วย
276,459,นายอนาวิล รัตนสถาพร,พรรคภูมิใจไทย,เห็นด้วย
2717,463,นายอนุทิน ชาญวิรกูล,พรรคภูมิไจไทย,เห็นด้วย
278,471 ,นายอภิชา เลิศพชรกมส,พรรคภูมิใจไทย,เห็นด้วย
279,482,นายอับดุลบาซึม อานู,พรรคภูมิใจไทย,เห็นด้วย
280,488,นายอาสพลธ์ สรรณ์ไตรภาพ,พรรคภูมิใจไทย,เห็นด้วย
281,494,นายเอกภาร ซือทรงธรรม,พรรคภูมิใจไทย,เห็นด้วย
282,078,นายเจเศรษฐ์ ไทยเศรษฐ์,พรรคภูมิใจไทย,-
283,153,นายธนยศ ทิมสุวรรณ,พรรคภูมิใจไทย,-
28484,291,นายยศวัฒน์ มาไพศาลสิน,พรรคภูมิใจไทย,-
285,39513,นายวรศีษฎ์ เลสียงประสิทธิ์,พรรคภูมิใจไทย,
286,368,นายศุภซัย โพธิ์สุ,พรรคภูมิใจไทย,
287,0489,นายอํานาจ วิลาวัสย์,พรรคภูมิใจไทย,
288,0วจ30,นายเกษมสันต์ มีทิพย์,พรรคก้าวไกล,เห็นต้วย
289,038,นายขวัญเลิศ พานิชมาท,พรรคก้าวไกล,เห็นด้วย
,,,กลุ่มงานรายงานการประชุม สํานักรายงานการประชุมและชวเลข,
,,,,หน้า 10/ 1.1518
ลําดับที,เลขที่บัตร,ชื่อ-สกุล,ซื่อสังกัด,ผลการลงคะแนน
290,044,นายคารม พลพรกลาง,พรรคก้าวไกล,เห็นด้วย
29ไ,250,นายพีรเดช คําสมุทร,พรรคก้าวไกล,เห็นด้วย
292,497,นายเอกภพ เพียรพิเศษ,พรรคก้าวไกล,เห็นด้วย
293,013,นายกัญจน์พงศ์ จงสุทธนามณี,พรรคก้าวไกล,ไม่เห็นด้วย
294,045,นายคําพอง เทพาคํา,พรรคก้าวไกล,ไม่เห็นด้วย
295,066,นายจิรัฏจุ์ ทองสุวรรณ์,พรรคกํ้าวไกส,ไม่เห็นด้วย
296,085,พันตํารวจตรี ซชวลิต เสาหอุดมพันธ์,พรรคค้าวไกล,ไม่เห็นด้วย
297,109,นางสาวญาณธิชา บัวเผื่อน,พรรคก้าวไกล,ไม่เห็นต้วย
298,115,นางสาวณีภัสร์ กุลเศรษฐกสิ ทธิ์,พรรคก้าวไกส,ไม่เห็นด้วย
299,119,นายณัฐชา บุญไชยอินสวัสดิ์,พรรคก้าวไกล,ไม่เห็นด้วย
3ร00,120,นายณ์ัฐพงษ์ เรื่องปัญญาวุฒิ,พรรคก้าวไกส,ไม่เห็นด้วย
3201,122,นายณัฐพล สืบศักดิ์วงศ์,พรรคก้าวไกล,ไม่เห็นด้วย
302,124,นายณ์ฐวุฒิ บัวประทุม,พรรคก้าวไกล,ไม่เห็นด้วย
303,139,นายทศพร ทองศิริ,พรรคก้าวไกล,ไม่เห็นด้วย
3บ0ิณี,140,นายทองแดง เบ็ญจะปัก,พรรคก้าวไกส,ไม่เห็นด้วย
305,148,นายเท่าพิภพ ลิ้มจิตรกร,พรรคก้าวไกล,ไม่เห็นด้วย
306,1ไ56,นายมานพ คีริภูวดล,พรรคก้าวไกล,ไม่เห็นต้วย
207,160,นายธัญวัจน์ กมลวงศ์วัฒน์,พรรคก้าวไกล,ไม่เห็นด้วย
3208,166,นายธีรัจชัย พันธุมาศ,พรรคก้าวไกส,ไม่เห็นด้วย
309,ไ180,นายนิติพล ผิวเหมาะ,พรรคก้าวไกล,ไม่เห็นด้วย
310,199,นางสาวเบญจา แสงจันทร์.,พรรคก้าวไกล,ไม่เห็นด้วย
311,2ว0 1,นายปกรณ์วุฒิ อุดมพิพัฒน์สกุล,พรรคก้าวไกล,ไม่เห็นด้วย
5312,203,นายปฏติพัทธ์ สินติภาดา,พรรคก้าวไกล,ไม่เห็นด้วย
213,215,นายประเสริฐพงษ์ ศรนุวัตร์,พรรคก้าวไกล,ไม่เห็นด้วย
3 14,216,นายปริญญา ช่วยเกตุ คีรีรัตน์,พรรคก้าวไกล,ไม่เห็นด้วย
315,241,นายพิจารณ์ เขาวพัฒนวงค์,พรรคก้าวไกล,ไม่เห็นด้วย
916,245,นายพีธา ลิ้มเจริญรัตน์,พรรคก้าวไกล,ไม่เห็นต๊วย
317,300,นายรังสิมันต์ โรม,พรรคค้าวไกล,ไม่เห็นด้วย
318,3ว10,นายวรภพ วิริยะโรจน์,พรรคก้าวไกล,ไม่เห็นด้วย
319,3211,นางสาววรรณววี ตะล่อมสิน,พรรคก้าวไกล,ไม่เห็นด้วย
520,312,นางสาววรรณวิภา ไม้สน,พรรคก้าวไกล,ไม่เห็นด้วย
3791,326,นายวาโย อัศวรุ่งเรือง,พรรคก้าวไกล,ไม่เห็นด้วย
2022,557,นายศักดินัย นุมหนู,พรรคก้าวไกล,ไม่เห็นด้วย
,,,กลุ่มงานรายงานการประชุม สํานักรายงานการประชุมและซวเลข,
,,,,หน้า 11/ 1.1518
ลําดับที่,เลขที่บัตร,ซื่อ-สกุล,ซื่อสังกัด,ผลการลงคะแนน
223,3จย์1,นางสาวศีริกัญญา ตันสกุล,พรรคก้าวไกล,ไม่เห็นด้วย
ว32ฉี,จ374,นายสมเกียรติ ไชยวิสุทธิกุล,พรรคก้าวไกล,ไม่เห็นด้วย
3525,375,นายสมเกียรติ ถนอมสินธุ์,พรรคก้าวไกล,ไม่เห็นด้วย
5326,281,นายสมซาย ฝั่งซลจิตร,พรรคก้าวไกล,ไม่เห็นด้วย
327,425,นางสาวสุทธาวรรณ สุบรรณ ณ อยุธยา,พรรคก้าวไกล,ไม่เห็นด้วย
328,0431,พลตํารวจตวีสุพิศาล ภักดีนถนาถ,พรรคก้าวไกล,ไม่เห็นต้วย
3290,437,นายสุรเชษฐ์ ประวิณวงศ์วุฒิ,พรรคก้าวไกส,ไม่เห็นด้วย
3ว30,ป40,รองศาสตราจารย์สุรวาท ทองบู,พรรคก้าวไกส,ไม่เห็นด้วย
331,4ๆ452,ขายองค์การ ซัยบุตร,พรรคก้าวไกล,ไม่เห็นด้วย
232,ๆ473,นายอภิชาติ ศิริสุนทร,พรรคก้าวไกล,ไม่เห็นด้วย
233,4765,นางอมรัตน์ โซคปมิตต์กุล,พรรคก้าวไกล,ไม่เห็นด้วย
334,0<48,นายจุรัส คุ้มไข่น้า,พรรคก้าวไกล,
335,065,นายจืรวัฒน์ อรัณยกานนท์,พรรคก้าวไกส,
336,138,นายทวีศักดิ์ ทักษัณ,พรรคก้าวไกลส,-
337,247,นายวุฒินันท์ บุญขู,พรรคก้าวไกล,
338,ๆ428,นายสุเทพ อูอัน,พรรคก้าวไกส,-
12239,002,ศาสตราจารย์กนก วงษ์ตระหง่าน,พรรคประซาธิปัตย์,เห็นด้วย
3240,016์,นายพิสิฐ ลสื้อาธรรม,พรรคประชาธิปัตย์,เห็นด้วย
9ว41,031,นายเกียรติ สิทธิอมร,พรรคประชาธิปิตย์,เห็นด้วย
362,061,นางสาวจิตภัสร์ ตั้น กตตากร,พรรคประชาธิปัตย์,เห็นด้วย
343,071,ขนายอิสระ เสรีวัฒนวุฒิ,พรรคประชาธิปัตย์,เห็นด้วย
344,073,นายจุรินทร์ ลักษณวิศิษภ์,พรรคประชาธิปัตย์,เห็นด้วย
245,089,นายซัยขนะ เตชเดโซ,พรรคประซาธิปัตย์,เห็นด้วย
4ๆกดี,093,นายชัยวุฒิ ขบรรณวัฒน์,พรรคประชาธิปัตย์,เห็นด้วย
3247,09 7,นายซีนวรณ์ บุณยเกียรติ,พรรคประชาธิปัตย์,เห็นด้วย
3648,129,นายเดซอิศม์ ขาวทอง,พรรคประชาธิปัตย์,เห็นด้วย
349,134,นางสาวสุภาพร กําเน็ตผล,พรรคประชาธิปัตย์,เห็นด้วย
550,147,นายเทอดพงษ์ ไชยนันทน์,พรรคประชาธิปัตย์,เห็นด้วย
2551,161,นายธารา ป๊ตุเตซะ,พรรคประชาธิปัตย์,เห็นด้วย
26520,162,นายธีรภัทร พริ้งศุลกะ,พรรคประชาธิปัตย์,เห็นด้วย
4ร53,173,นายนริศ ขําบุรักษ์,พรรคประชาธิปัตย์,เห็นด้วย
2354,189,นางสาวแนน บุณย์ธิตา สมชัย,พรรคประชาธิปัตย์,เห็นด้วย
355,190,นายบัญญัติ เจตนจันทร์,พรรคประชาธิปัตย์,เห็นด้วย
,,,กลุ่มงานรายงานการประชุม สํานักรายงานการประซุมและชวเลข,
,,,,หน้า 12/ 1 1.1518
สําดับที,เลขที่บัตร,ชื่อ-สกุล,ซื่อสังกัด,ผลการลงคะแนน
256,191,นายบัญญัติ บรรทัดฐาน,พรรคประชาธิปีตย์,เห็นด้วย
357,204,นายบระกอบ วัตนพันธ์,พรรคประชาธีปัตย์,เห็นด้วย
358,209,นายบระมวล พงศ์ถาวราเดซ,พรรคประชาธิปัตย์,เห็นด้วย
59,228,นายพนิต วิกิตเศรษฐ์,พรรคประชาธิปัตย์,เห็นด้วย
360,2808,นางสาวพืมพ์ภัทรา วิขัยกุล,พรรคประชาธิปัตย์,เห็นด้วย
361,251,นางสาวพิมพ์รพี พันธุ์วิชาติกุล,พรรคประชาธิปัตย์,เห็นด้วย
362,268,นายภาษุ ศรีบุศยกาญจน์,พรรคประชาธิปัตย์,เห็นด้วย
23623,217,นายมนตรี ปาน้อยนนท์,พรรคประชาธิปัตย์,เห็นด้วย
364,301,นางสาวรังสืมา รอดรัศมี,พรรคประชาธิปัตย์,เห็นด้วย
365,308,นางสาววซิราภรณ์ กาพฒจนซ่,พรรคประชาธิปัตย์,เห็นด้วย
5366,2534,นายวีวรรธน์ นิลวัชรมณี,พรรคประชาธิปัตย์,เห็นด้วย
36กั,34,นายวุฒิพงษ์ นพามบุตร,พรรคประชาธิปัตย์,เห็นด้วย
2368,255,นางศรีสมร รัศมีฤกษ์เศรษฐ์,พรรคประชาธิปัตย์,เห็นต้วย
369,363,นางศิริวรรณ ปราศจากศัตรู,พรรคประชาธิปัตย์,เห็นด้วย
ว70,380,นายสมชาติ ประดิษฐพร,พรรคประชาธิปัตย์,เห็นด้วย
371,398,นายสราว5 อ่อนละมัย,พรรคประชาธิปัตย์,เห็นด้วย
372,408,นายสาคร เกียวข้อง,พรรคประชาธิปัตย์,เห็นตด้วย
3273,410,นายสาธิต ปิตุเตซะ,พรรคประชาธิปัตย์,เห็นด้วย
274,4ๆ415,พันโทสินธ์พ แก้วพิจิตร,พรรคประชาธิปัตย์,เห็นด้วย
3276,481ไ6,นายสีนิตย์ เลิศไกร,พรรคประซาธิปัตย์,เห็นด้วย
9376,824ๆ4,นางสาวสุณัฐขา โส่สถาพรพิพิธ,พรรคประชาธิปัตย์,เห็นด้วย
5377,4 4อ,พลสตํารวจตรีสุรินทร์ ขปาลาเร่,พรรคประชาธิปัตย์,เห็นด้วย
5978,453,นายองอาจ คล้ามไพบูลย์,พรรคประชาธีปัตย์,เห็นด้วย
5379,4 7ฉ่,นายสุทัศน์ เงินหมืน,พรรคประชาธิปัตย์,เห็นด้วย
380,ๆ1478,นายยอัครเดช วงษ์พิทักษ์โรจน์,พรรคประชาธีปัตย์,เห็นด้วย
381,484,นายอัศวิน วิภูศิริ,พรรคประชาธิปัตย์,เห็นด้วย
282,492,นายจักพันธ์ ปิยพรไพบูลย์,พรรคประซาธิปัตย์,เห็นด้วย
383,409,นายสาทิตย์ วงศ์หนองเตย,พรรศคประขาธิปัตย์,ไม่เห็นด้วย
38ๆ,014,นางกันตวรรณ ต้นเถียร,พรรคประชาธิปีตย์,
3285,ฏิ84,นายชวน หลึกภัย,พรรคประชาธิปัตย์,-
586,3643,นายวีระชัย วีระเมธีกุล,พรรคประซาธิปัตย์,-
23287,ก70,นายอภิชัย เตชะอุบล,พรรคประชาธิปัตย์,-
388,8481,นญายอันวาร์ สาและ,พรรคประชาธิปัตย์,-
,,,กลุ่มงานรายงานการประชุม สํานักรายงานการประชุมและซวเลข,
,,,,หน้า 13/ 1.1518
ลําดับที,เลขที่บัตร,ซื่อ-สกุล,ชื่อสังกัด,ผลการลงคะแนน
389,028,นายเกษม ศุภรานนท์,พรรคเศรษฐกิจไทย,เห็นต้วย
3290,051,นางสาวจอมขวัญ กลับบ้านเกาะ,พรรคเศรษฐกิจไทย,เห็นด้วย
391,117,นายณัฏธพล จรัสรหพีพงษ์,พรรคเศรษฐกิจไทย,ไม่เห็นด้วย
392,118,นายยุทธนา โพธสุธน,พรรคเศรษฐกิจไทย,ไม่เห็นด้วย
293,154,นายธนะสิทธิ์ โควสุรัตน์,พรรคเศรษฐกิจไทย,ไม่เห็นด้วย
394,ไ5้5,นายธนัสถ์ ทวีเกื้อกูลกิจ,พรรคเศรษฐกิจไทย,ไม่เห็นด้วย
395,157,นายธรรมนัส พรหมเผา,พรรคเศรษฐกิจไทย,ไม่เห็นด้วย
396,1765,นายสงมศักดิ์ คุณเงิน,พรรคเศรษฐกิจไทย,ไม่เห็นต๋วย
วจ9,198,นายบุญสิงห์ วรินทร์รักษ์,พรรคเศรษฐกิจไทย,ไม่เห็นด้วย
9จ398,219,นายปัญญา จีนาคํา,พรรคเศรษฐกิจไทย,ไม่เห็นด้วย
399,225,นายไผ่ ลิกค์,พรรคเศรษฐกิจไทย,ไม่เห็นด้วย
400,231,ผู้ช่วยศาสตราจารย์พรชัย อินทร์สุข,พรรคเศรษฐกิจไทย,ไม่เห็นด้วย
ๆไ01,265,นายภาคภูมิ บูลย์ประมุข,พรรคเศรษฐกิจไทย,ไม่เห็นด้วย
ๆไ02,288,พลตํารวจเอก ยงยุทธ เทพจํานงค์,พรรคเศรษฐกิจไทย,ไม่เห็นด้วย
ๆ03,401,นายสะถิระ เดือกประพันธุ์,พรรคเศรษฐกิจไทย,ไม่เห็นด้วย
ห04,069,นบนายจิรเดช ศรีวิราช,พรรคเศรษฐกิจไทย,
405,0762,นายเผดติมชัย สะสมทรัพย์,พรรคชาติไทยพัฒนา,เห็นด้วย
ๆ0ิ6์,074,นายจุลพันธ์ โนนศรีชัย,พรรคชาติไทยพัฒนา,เห็นด้วย
40 7,125,นายณัฐวุฒิ ประเสริฐสุวรรณ,พรรคชาติไทยพัฒนา,เห็นด้วย
408,165,นายธีระ วงศ์สมุทร,พรรคซาติไทยพัฒนา,เห็นด้วย
409,170,นายนพดล มาตรศรี,พรรคชาติไทยพัฒนา,เห็นด้วย
ฯ410,178,นายนิกร จ้านง,พรรคซาติไทยพัฒนา,เห็นด้วย
411,ว0/,นายประภัตร โพธสุธน,พรรคชาติไทยพัฒนา,เห็นด้วย
412,2ว4ๆ0,นายพาณญูวัฒณ์ สะสมทรัพย์,พรรคซาติไทยพัฒนา,เห็นด้วย
413,2ว15,นายวราวธ ศิลปอาซา,พรรคชาติไทยพัฒนา,เห็นด้วย
414,394,นายสรขัด สจิตต์,พรรคชาติไทยพัฒนา,เห็นด้วย
ๆ165,ๆๆ9,นายเสมอกัน เทียงธรรม,พรรคชาติไทยพัฒนา,เห็นด้วย
416,๓065,นายอนุรักษ์ จุรีมาศ,พรรคชาติไทยพัฒนา,เห็นด้วย
ๆ17,210,นายประสงค์ บูรณ์พงศ์,พรรคเสร็รวมไทย,ไม่เห็นด้วย
019,30 64,นายเรวัต วิศรุตเวช,พรรคเสรีรวมไทย,ไม่เห็นด้วย
8419,3418,นายวัซชรา ณ วังขนาย,พรรคเสร็รวมไทย,ไม่เห็นด้วย
4ว0,ว932,นายวิรัตน์ วรศสิริน,พรรคเสรีรวมไทย,ไม่เห็นด้วย
491,490,นายอําไพ กองมณี,พรรคเสรีรวมไทย,ไม่เห็นด้วย
,,,กสุ่มงานรายงานการประชุม สํานักรายงานการประซุมและซวเลข,
,,,,หน้า 14/ 1.1518
สําดับที่,เลขที่บัตร,ซือ-สกุล,ซื่อสังคัด,ผลการลงคะแนน
400,152,นางสาวธนภว3 โสมทองแดง,พรรคเสร็รวมไทย,
4293,1729,นางสาวนภาพร3 เพ็ขร์จินดา,พรรคเสรีรวมไทย,
494,254,นายเพชร เอกคําลังกุล,พรรคเสร็รวมไทย,-
425,2ว236,พลตํารวจโทวิศณุ ม่วงแพรสี,พรรคเสรีรวมไทย,
ณ426,450,พลสตํารวจเอกเสรีพิศุทธ์ เตมียเวส,พรรคเสร็รวมไทย,
ไวก,ได้ณี,นายอนุมัติ ขูสารอ,พรรคประชาชาติ,เห็นด้วย
4298,108,นายซูการ์โน มะทา,พรรคประชาชาติ,ไม่เห็นด้วย
ๆ29,25,พันตํารวจเอก ทวี สอดตสอง,พรรคประชาซาติ,ไม่เห็นด้วย
ธี30,003,นายกมลศักดิ์ ลสีวาเมาะ,พรรคประชาชาติ,-
431,096์,นายคูเอง ยาวอหะซัน,พรรคประชาชาติ,-
4จ9,388,นายสมบุติ เน็ญจลักษณ์,พรรคประชาชาติ,
433,4ๆ483,นายยับตุลอายี สาแนม็ง,พรรคประชาซาติ,-
134,223,นางสาวปิยะรัฐชย์ ติยะไพรัช,พรรคเพื่อชาติ,ไม่เห็นด้วย
8435,257,นายเพชรวรรต วัฒนพงศศิริกล,พรรคเพื่อซาติ,ไม่เห็นด้วย
4ฯ436,506,นางสินตา เชิตชัย,พรรคเพื่อขาติ,ไม่เห็นด้วย
37,ว371,นายสงคราม กิจเลิศไพโรจน์,พรรคเพื่อชาติ,ไม่เห็นด้วย
4138,351,นายศรัณย์วุฒิ ศรัณย์เกตุ,พรรคเพื่อชาติ,
4ๆ539,487,นายอารี ไกรนรา,พรรคเพื่อขาติ,
ๆ40,269,นายภาสกร เงินเจริญกุล,พรรคเศรษฐกิจใหม่,เห็นด้วย
ๆ441,219,นายมนูญ สิวาภิรมย์รัตน์,พรรคเศรษฐกิจใหม่,เห็นด้วย
402,285,นางมารศรี ขจรเรืองโรจน์,พรรคเศรษฐกิจใหม่,เห็นด้วย
4843,432,นายสุภดิช อากาศฤกษ์,พรรคเศรษฐกิจไหม่,เห็นด้วย
484 8,2ติยิ,นายมิงขวัญ แสงสุวรรณ์,พรรคเศรษฐกิจใหม่,ไม่เห็นด้วย
4ๆ4405,183,นายนิยม วิวรรธนดิฐกุล,พรรคเศรษฐกิจใหม่,-
446,011,นางสาวกวินนาถ ตาคศคีย์,พรรคพลังท้องถิ่นไท,เห็นด้วย
ส7,034,ศาสตราจารย์โกวิทย์ พวงงาม,พรรคพลังห้องถินไท,เห็นด้วย
4ๆ48,059,นายจารึก ศรีอ่อน,พรรคพลังท้องถินไท,เห็นด้วย
449,169,นายนุพดล แก้วสุพัฒน์,พรรคพลังท้องถินไท,เห็นด้วย
4อ0,087,นายซัชวาสล์ คงอุดตม,พรรคพลังท้องถิ่นไท,
451,057,นางสาวจุฑาฑัตต เหลาธรรมทัศน์,พรรครวมพลังประชาซาติไทย,เห็นต้วย
452,255,นางสุเนตตา แซ่โก๊ะ,พรรครวมพลังประชาชาติไทย,เห็นด้วย
453,4ไย้9,นางสาวอนุสวี ทับสุวรรณ,พรรครวมพลังประชาชาติไทย,เห็นด้วย
454,039,นายเขตรัฐ เหล่าธรรบมบทัศน์,พรรครวมพลังประชาชาติไทย,
,,,กสุมงานรายงานการประซุม สํานักรายงานการประชุมและซวเลข,
,,,,หน้า 15/ 1.1518
ลําดับที่,เลขที่บัตร,ซี่ล-สกุล,ชื่อสังภัด,ผลการลงคะแนน
455,429,นายสุพล จุสไส,พรรครวมพลังประชาชาติไทย,
ไว56,126,นายตล เหตระกูส,พรรคชาติพัฒนา,เห็นด้วย
4สุ57,146,นายเทวัญ ลิปตพัสลภ,พรรคขาติพัฒนา,เห็นด้วย
858,316,นายวัชรพล โตมรคักดิ์,พรรคชาติพัฒนา,เห็นด้วย
459,392,นายสมัคร ข้องวงษ์,พรรคชาติพัฒนา,เห็นด้วย
เจ6ไช,3290,นายสมศักดิ์ พันธ์เกษม,,เห็นด้วย
ป461,3จ19,นายวัฒนา ขางเหสา,,-
0ๆ062,4ๆ498,นายเอกราช ขางเหลา, ๒=,
8ๆ863,128,นายดํารงค์ พิเดซู,พรรครักษ์ผืนป่าประเทศไทย,เห็นด้วย
464,290,นายยรรยงค์ ถนอมพิขัยธํารง,พรรครักษ์ผืนป่าประเทศไทย,
465,218,นายปรีดา บุญเพลิง,พรรคครูไทยเพื่อประชาชน,เห็นด้วย
ไ6้6,273,นายมงคลกิตตี้ สุขสินธารานนท์,พรรคไทยศรีวิไลย์,ไปเห็นด้วย
467,004,นายพีระวิทย์ เรืองลือตลภาค,พรรคไทรักธรรม,เห็นด้วย
468,438,นายสุรทิน พิจารณ์,พรรคประชาธิปไตยใหม่,
469,วจ77,นางนันทนา สงฆ์ประขา,พรรคประชาภิวัฒน์,เห็นด้วย
470,365,นางสาวศีลัมพา เลิศนุวัฒน์,พรรคพลเมืองไทย,เห็นด้วย
471,135,พางบุญญาพร นาตะธนภัทร,พรรคพลังชาติไทย,เห็นด้วย
472,296,นายระวิี มาศฉนาตลส,พรรคพลังธรรมใหม่,เห็นด้วย
4ๆ73,179,นายบิคม บุญวิเศษ,พรรคพลังปวงขนไทย,ไปเห็นด้วย
87ๆ,041,นายคฑาเทพ เตชะเตขชเรื่องกุล,พรรคเพื่อชาติไทย,เห็นด้วย
เครื่องหมาย, ๕๕ (ยัติภังค์) หมายถึง ผู้ไม่ลงมติ/ผู้ลาประชุม/ผู้ขาดการประซุม,,,
หมายเหตุ,,,,
มีสมาชิกฯ,ขอใช้สิทธิออกเสียงลงคะแนนเพิ่มเติมด้วยวาจาว่าเห็นด้วย แต่ปรากฏชื่อไข้สิทธิออกเสียงลงคะแนนในไบประมวลผล,,,
ว่าเห็นด้วยแล้ว,คือ,,,
,299,นายรังสิกร ทิมาตฤกะ,พรรคภูมิใจไทย,เห็นด้วย
ผู้ปฏิบัติหน้าที่ประธานในที่ประชุม,,,,
นายชวน,ฑลีกภัย,ประธานสภาผู้แทนราษฎร,,
